intern_id,department,location,duration,mentor_meetings,status
3165,Marketing,Hawaii,9,1,Dropped Out
3166,Marketing,Alaska,6,6,Completed
3167,Design,Nebraska,3,5,Completed
3168,Web Dev,Michigan,3,3,Completed
3169,Design,Texas,9,9,Dropped Out
3170,Design,Michigan,3,3,Dropped Out
3171,Data Science,New Jersey,3,2,Completed
3172,Design,Nebraska,9,5,Dropped Out
3173,Engineering,Alaska,6,9,Completed
3174,Engineering,Texas,6,8,Completed
3175,Data Science,Alaska,3,6,Completed
3176,HR,Washington,3,3,Dropped Out
3177,Web Dev,Washington,3,6,Completed
3178,Web Dev,California,6,5,Completed
3179,Design,Michigan,3,1,Dropped Out
3180,Design,Texas,9,5,Dropped Out
3181,HR,Washington,9,7,Completed
3182,Design,California,6,9,Completed
3183,Web Dev,Nebraska,3,1,Dropped Out
3184,Marketing,Texas,3,3,Dropped Out
3185,Engineering,California,6,8,Dropped Out
3186,Marketing,New York,6,6,Dropped Out
3187,Marketing,Texas,6,5,Completed
3188,Web Dev,Hawaii,3,10,Completed
3189,Marketing,California,6,2,Completed
3190,HR,Alaska,6,3,Dropped Out
3191,Data Science,Hawaii,3,2,Completed
3192,Design,New York,6,1,Dropped Out
3193,Data Science,Washington,6,7,Completed
3194,Engineering,Illinois,3,3,Dropped Out
3195,Design,California,3,7,Dropped Out
3196,Marketing,Nebraska,6,7,Completed
3197,Engineering,California,3,8,Completed
3198,Design,Illinois,6,1,Dropped Out
3199,HR,New York,6,5,Dropped Out
3200,HR,New York,9,10,Completed
3201,HR,Hawaii,6,9,Completed
3202,HR,Texas,3,7,Completed
3203,Marketing,Nebraska,3,1,Dropped Out
3204,Data Science,Hawaii,9,8,Dropped Out
3205,Design,Nebraska,3,3,Dropped Out
3206,Marketing,Nebraska,6,4,Dropped Out
3207,HR,Illinois,6,4,Dropped Out
3208,Data Science,Hawaii,3,10,Completed
3209,Engineering,Nebraska,3,8,Completed
3210,Engineering,New Jersey,6,1,Dropped Out
3211,Engineering,Illinois,9,8,Dropped Out
3212,HR,New York,3,9,Completed
3213,Engineering,Illinois,9,9,Completed
3214,Web Dev,Alaska,6,5,Completed
3215,Design,Alaska,9,4,Dropped Out
3216,Design,Nebraska,3,4,Completed
3217,HR,Hawaii,3,9,Completed
3218,Web Dev,New York,9,8,Dropped Out
3219,Marketing,Illinois,9,10,Completed
3220,Marketing,Hawaii,3,10,Completed
3221,Engineering,Illinois,6,7,Dropped Out
3222,Data Science,Illinois,9,3,Dropped Out
3223,Marketing,New Jersey,3,4,Completed
3224,Data Science,Alaska,6,9,Completed
3225,Design,Illinois,9,8,Dropped Out
3226,Data Science,New Jersey,3,1,Completed
3227,Design,Alaska,3,3,Dropped Out
3228,Web Dev,New Jersey,6,10,Dropped Out
3229,Web Dev,Hawaii,3,2,Dropped Out
3230,HR,Texas,3,2,Completed
3231,HR,Alaska,9,8,Completed
3232,Engineering,Washington,6,6,Dropped Out
3233,Marketing,Texas,9,6,Dropped Out
3234,Engineering,Hawaii,9,4,Dropped Out
3235,Design,Illinois,3,1,Dropped Out
3236,Engineering,New York,3,7,Completed
3237,Data Science,Hawaii,3,8,Completed
3238,Design,New Jersey,3,2,Completed
3239,HR,New Jersey,6,2,Completed
3240,Web Dev,New Jersey,6,1,Dropped Out
3241,HR,New Jersey,3,4,Completed
3242,Marketing,Hawaii,3,6,Completed
3243,Design,New York,3,5,Completed
3244,Design,California,6,4,Dropped Out
3245,Data Science,New Jersey,3,4,Completed
3246,Marketing,California,3,10,Completed
3247,Web Dev,New York,6,7,Dropped Out
3248,Design,New York,3,7,Completed
3249,Design,Texas,3,2,Completed
3250,Data Science,Alaska,6,7,Completed
3251,Engineering,Washington,3,2,Dropped Out
3252,Web Dev,Nebraska,6,4,Completed
3253,HR,Washington,3,1,Completed
3254,Marketing,Hawaii,3,5,Completed
3255,Design,Nebraska,3,1,Dropped Out
3256,Design,New York,9,4,Dropped Out
3257,HR,Washington,6,9,Dropped Out
3258,Web Dev,Michigan,9,8,Dropped Out
3259,Engineering,Alaska,6,6,Completed
3260,Design,Washington,6,8,Completed
3261,Web Dev,Alaska,3,5,Dropped Out
3262,HR,California,3,7,Completed
3263,Data Science,Hawaii,3,8,Completed
3264,Engineering,Alaska,3,7,Completed
3265,Marketing,California,3,4,Completed
3266,Design,New Jersey,3,5,Completed
3267,Web Dev,California,3,10,Completed
3268,Data Science,Hawaii,3,6,Completed
3269,Marketing,Texas,3,6,Completed
3270,Web Dev,New Jersey,6,9,Completed
3271,Web Dev,New York,9,10,Completed
3272,Marketing,Illinois,3,2,Completed
3273,Data Science,California,3,6,Completed
3274,HR,California,3,3,Completed
3275,Data Science,Alaska,9,2,Completed
3276,Engineering,New York,3,6,Completed
3277,Design,Washington,6,4,Dropped Out
3278,Marketing,Michigan,3,5,Dropped Out
3279,HR,Nebraska,3,5,Completed
3280,Marketing,California,3,3,Dropped Out
3281,Marketing,Washington,3,4,Dropped Out
3282,Data Science,Michigan,9,3,Dropped Out
3283,Design,Nebraska,3,7,Completed
3284,Engineering,Illinois,6,1,Dropped Out
3285,Web Dev,Alaska,6,6,Dropped Out
3286,Web Dev,Washington,6,4,Dropped Out
3287,Marketing,Alaska,3,1,Dropped Out
3288,Design,Nebraska,3,1,Dropped Out
3289,HR,Texas,3,5,Completed
3290,Data Science,California,3,5,Completed
3291,Design,New Jersey,6,10,Dropped Out
3292,Design,Michigan,3,7,Completed
3293,Data Science,New York,6,4,Completed
3294,Marketing,Hawaii,3,9,Completed
3295,Design,California,9,4,Dropped Out
3296,Web Dev,New Jersey,3,7,Completed
3297,Data Science,Hawaii,3,5,Dropped Out
3298,HR,Washington,9,5,Dropped Out
3299,Engineering,Hawaii,3,6,Completed
3300,Marketing,Illinois,9,8,Dropped Out
3301,Data Science,California,3,5,Completed
3302,Engineering,Alaska,3,3,Dropped Out
3303,Engineering,Texas,6,6,Dropped Out
3304,HR,New York,9,2,Dropped Out
3305,Design,Alaska,3,8,Completed
3306,HR,New Jersey,9,8,Completed
3307,Design,California,6,3,Completed
3308,Design,Texas,9,8,Dropped Out
3309,Data Science,Hawaii,3,9,Completed
3310,Data Science,California,3,5,Completed
3311,Marketing,Hawaii,9,5,Completed
3312,Design,Washington,9,6,Dropped Out
3313,Engineering,Illinois,3,7,Completed
3314,Web Dev,Nebraska,3,3,Completed
3315,Marketing,California,3,5,Dropped Out
3316,Data Science,New Jersey,6,1,Completed
3317,HR,Hawaii,3,10,Completed
3318,Marketing,Alaska,3,5,Dropped Out
3319,Marketing,Washington,3,4,Completed
3320,Marketing,New Jersey,6,1,Dropped Out
3321,Marketing,New York,3,7,Completed
3322,Web Dev,Nebraska,3,1,Dropped Out
3323,HR,Washington,6,8,Completed
3324,HR,Illinois,6,10,Dropped Out
3325,HR,Nebraska,3,2,Dropped Out
3326,Design,Hawaii,3,10,Completed
3327,Engineering,New Jersey,6,5,Completed
3328,HR,New York,9,6,Dropped Out
3329,Marketing,Michigan,6,9,Dropped Out
3330,Marketing,Illinois,9,7,Dropped Out
3331,HR,Texas,6,6,Dropped Out
3332,HR,Hawaii,6,5,Dropped Out
3333,Marketing,Michigan,3,6,Completed
3334,Design,California,3,4,Dropped Out
3335,Data Science,New York,3,1,Dropped Out
3336,Data Science,Alaska,3,9,Completed
3337,HR,Texas,6,5,Completed
3338,Web Dev,New Jersey,3,8,Completed
3339,HR,New York,6,7,Completed
3340,HR,Nebraska,3,8,Completed
3341,Data Science,Washington,3,1,Dropped Out
3342,Marketing,Nebraska,9,9,Completed
3343,HR,Nebraska,3,1,Completed
3344,Marketing,California,3,3,Completed
3345,Marketing,Illinois,3,8,Dropped Out
3346,Web Dev,Alaska,9,1,Dropped Out
3347,Marketing,Texas,3,1,Completed
3348,Data Science,Illinois,6,6,Completed
3349,Design,New York,3,5,Dropped Out
3350,Design,Nebraska,6,6,Dropped Out
3351,Engineering,California,3,3,Completed
3352,HR,New York,6,10,Completed
3353,Data Science,Washington,9,10,Completed
3354,Marketing,Alaska,6,6,Completed
3355,Design,Texas,6,2,Dropped Out
3356,Data Science,Washington,6,8,Completed
3357,Design,California,6,6,Dropped Out
3358,Marketing,Alaska,3,4,Dropped Out
3359,Design,New York,6,4,Dropped Out
3360,HR,Nebraska,3,7,Dropped Out
3361,HR,Nebraska,3,3,Completed
3362,Engineering,Hawaii,3,3,Completed
3363,Engineering,Nebraska,3,6,Completed
3364,Design,Michigan,3,9,Completed
3365,Data Science,Nebraska,6,1,Completed
3366,HR,Michigan,3,5,Dropped Out
3367,Data Science,New Jersey,3,1,Dropped Out
3368,Data Science,Michigan,6,1,Completed
3369,Design,Alaska,3,3,Completed
3370,Data Science,Washington,6,3,Completed
3371,HR,Alaska,6,4,Dropped Out
3372,Marketing,Washington,9,3,Dropped Out
3373,Engineering,Hawaii,6,6,Dropped Out
3374,Marketing,New Jersey,3,4,Dropped Out
3375,Data Science,Washington,3,8,Completed
3376,Marketing,Washington,3,1,Dropped Out
3377,HR,California,9,8,Completed
3378,HR,Illinois,3,1,Dropped Out
3379,Data Science,Illinois,3,1,Completed
3380,Design,California,3,7,Completed
3381,Marketing,Nebraska,9,1,Dropped Out
3382,Design,California,3,9,Completed
3383,Design,Washington,9,8,Dropped Out
3384,Web Dev,Washington,3,1,Completed
3385,Data Science,California,3,2,Completed
3386,Engineering,California,3,2,Dropped Out
3387,HR,Nebraska,9,2,Dropped Out
3388,HR,Alaska,9,6,Dropped Out
3389,Data Science,New Jersey,3,4,Completed
3390,Engineering,New York,3,8,Completed
3391,HR,Washington,6,1,Dropped Out
3392,Data Science,New Jersey,3,10,Completed
3393,HR,California,3,4,Dropped Out
3394,Design,Nebraska,3,10,Completed
3395,Marketing,Michigan,3,5,Completed
3396,Marketing,Nebraska,3,9,Completed
3397,HR,Texas,3,5,Completed
3398,Web Dev,Texas,3,3,Completed
3399,Engineering,New Jersey,9,4,Completed
3400,Engineering,Illinois,3,10,Completed
3401,Engineering,Texas,6,7,Completed
3402,Design,Texas,3,1,Dropped Out
3403,Engineering,Alaska,6,6,Completed
3404,Marketing,Michigan,3,8,Completed
3405,Design,Alaska,6,1,Completed
3406,Data Science,Michigan,3,8,Completed
3407,Engineering,Hawaii,9,7,Completed
3408,Engineering,New York,3,1,Completed
3409,Data Science,Washington,3,9,Completed
3410,Engineering,Texas,9,3,Dropped Out
3411,Data Science,Washington,6,2,Dropped Out
3412,Design,Texas,3,7,Completed
3413,Marketing,Alaska,9,3,Dropped Out
3414,Data Science,New York,3,1,Completed
3415,Web Dev,Alaska,3,10,Completed
3416,Data Science,Alaska,9,3,Dropped Out
3417,Engineering,Michigan,3,6,Completed
3418,Design,Illinois,9,3,Dropped Out
3419,HR,Nebraska,3,5,Dropped Out
3420,Design,New Jersey,6,9,Completed
3421,HR,Washington,6,7,Dropped Out
3422,Data Science,Hawaii,9,2,Dropped Out
3423,Marketing,Texas,6,1,Dropped Out
3424,Web Dev,Alaska,3,7,Dropped Out
3425,Design,Illinois,6,4,Completed
3426,Engineering,Alaska,3,7,Completed
3427,HR,New York,6,6,Completed
3428,Engineering,Michigan,9,7,Completed
3429,Marketing,Hawaii,3,4,Completed
3430,HR,Nebraska,6,3,Completed
3431,Design,New York,3,5,Dropped Out
3432,Data Science,California,3,3,Completed
3433,Engineering,Hawaii,3,3,Completed
3434,Marketing,Alaska,6,4,Completed
3435,Design,New York,3,8,Dropped Out
3436,Design,Nebraska,6,2,Dropped Out
3437,Design,Illinois,3,4,Dropped Out
3438,Design,Illinois,6,3,Dropped Out
3439,HR,Washington,3,7,Completed
3440,Design,Nebraska,9,2,Dropped Out
3441,Engineering,Illinois,3,1,Dropped Out
3442,Marketing,New York,6,10,Dropped Out
3443,HR,Washington,3,1,Dropped Out
3444,Design,Illinois,6,6,Dropped Out
3445,Web Dev,Hawaii,3,3,Completed
3446,Web Dev,Michigan,6,7,Completed
3447,Marketing,California,3,8,Completed
3448,Data Science,Nebraska,6,5,Completed
3449,Data Science,New York,3,5,Completed
3450,HR,Texas,3,2,Completed
3451,HR,Alaska,3,8,Completed
3452,HR,New York,3,10,Completed
3453,Data Science,Illinois,3,1,Completed
3454,Web Dev,New York,9,10,Dropped Out
3455,Data Science,Texas,9,9,Completed
3456,Engineering,Alaska,6,1,Completed
3457,Design,Washington,3,1,Dropped Out
3458,HR,Illinois,3,1,Dropped Out
3459,Web Dev,New Jersey,6,7,Dropped Out
3460,Marketing,Illinois,3,4,Completed
3461,Marketing,California,9,7,Completed
3462,Design,New Jersey,3,5,Dropped Out
3463,Web Dev,California,9,7,Completed
3464,Data Science,Texas,3,10,Completed
3465,Data Science,Nebraska,6,7,Completed
3466,Engineering,Alaska,3,4,Completed
3467,Engineering,Michigan,9,2,Dropped Out
3468,Data Science,Washington,3,8,Completed
3469,Marketing,Michigan,6,2,Dropped Out
3470,HR,Hawaii,9,9,Completed
3471,Marketing,Hawaii,3,5,Completed
3472,Engineering,Texas,3,9,Completed
3473,Design,Nebraska,3,9,Completed
3474,Data Science,Hawaii,3,8,Completed
3475,Engineering,Illinois,3,8,Completed
3476,Engineering,New York,3,4,Dropped Out
3477,HR,California,3,4,Completed
3478,Data Science,Hawaii,6,2,Dropped Out
3479,HR,Texas,6,4,Completed
3480,Data Science,California,3,4,Completed
3481,HR,Illinois,9,6,Completed
3482,Marketing,Nebraska,9,3,Dropped Out
3483,Design,Alaska,6,2,Dropped Out
3484,Design,Michigan,3,8,Completed
3485,Data Science,Illinois,3,2,Completed
3486,Web Dev,Washington,6,8,Completed
3487,Engineering,New Jersey,6,7,Completed
3488,Engineering,Texas,3,3,Completed
3489,Data Science,Michigan,6,6,Completed
3490,HR,Washington,3,6,Completed
3491,Web Dev,Alaska,3,10,Completed
3492,Marketing,Washington,6,5,Completed
3493,HR,Nebraska,6,8,Completed
3494,HR,New Jersey,3,5,Completed
3495,Data Science,California,6,7,Completed
3496,Data Science,Michigan,9,6,Completed
3497,Engineering,New Jersey,6,7,Completed
3498,Data Science,New York,6,9,Completed
3499,Data Science,Illinois,3,3,Completed
3500,Data Science,New York,3,10,Completed
3501,Engineering,Illinois,3,7,Dropped Out
3502,Marketing,Nebraska,6,10,Completed
3503,Marketing,New Jersey,6,3,Dropped Out
3504,Data Science,Alaska,3,2,Completed
3505,Engineering,Hawaii,3,7,Completed
3506,Marketing,Washington,3,4,Dropped Out
3507,HR,Hawaii,3,1,Dropped Out
3508,Marketing,New Jersey,9,6,Dropped Out
3509,Marketing,New York,6,6,Completed
3510,Engineering,Hawaii,3,6,Completed
3511,HR,Texas,6,2,Completed
3512,Engineering,Hawaii,6,1,Dropped Out
3513,Data Science,Illinois,6,3,Completed
3514,Design,Texas,3,2,Dropped Out
3515,Marketing,Michigan,3,6,Completed
3516,Design,Hawaii,3,6,Dropped Out
3517,Engineering,Texas,9,5,Dropped Out
3518,Engineering,New Jersey,6,10,Dropped Out
3519,Engineering,Washington,6,10,Completed
3520,Design,Michigan,3,5,Completed
3521,Engineering,Alaska,3,9,Completed
3522,Data Science,Alaska,3,5,Completed
3523,Engineering,Nebraska,9,10,Dropped Out
3524,Web Dev,Hawaii,3,6,Dropped Out
3525,Design,Washington,3,4,Completed
3526,Web Dev,California,9,10,Dropped Out
3527,Engineering,Texas,6,1,Completed
3528,Data Science,Michigan,6,4,Completed
3529,Marketing,New Jersey,3,2,Completed
3530,HR,Hawaii,6,10,Completed
3531,HR,New Jersey,3,3,Completed
3532,Engineering,California,6,7,Completed
3533,Data Science,Nebraska,3,7,Completed
3534,Design,California,3,1,Dropped Out
3535,Web Dev,Illinois,6,8,Dropped Out
3536,Web Dev,New York,6,7,Completed
3537,Web Dev,Michigan,6,1,Completed
3538,Design,New York,3,8,Dropped Out
3539,HR,California,3,2,Completed
3540,Data Science,Nebraska,6,8,Completed
3541,Design,Nebraska,6,3,Dropped Out
3542,Web Dev,Alaska,9,10,Completed
3543,Engineering,Hawaii,6,7,Dropped Out
3544,Marketing,Alaska,3,6,Completed
3545,Design,Michigan,9,5,Dropped Out
3546,Design,Michigan,3,10,Completed
3547,Data Science,Michigan,3,2,Completed
3548,Data Science,New Jersey,3,2,Completed
3549,Design,Alaska,3,1,Completed
3550,Web Dev,New Jersey,6,9,Completed
3551,Marketing,New York,6,8,Dropped Out
3552,Data Science,Hawaii,6,8,Completed
3553,Web Dev,California,3,1,Completed
3554,Engineering,Texas,3,5,Dropped Out
3555,Data Science,Alaska,3,6,Completed
3556,Web Dev,Texas,6,2,Completed
3557,Web Dev,Nebraska,3,10,Completed
3558,Marketing,Alaska,9,5,Completed
3559,Marketing,New York,3,6,Dropped Out
3560,Engineering,Alaska,3,9,Completed
3561,Web Dev,New Jersey,6,10,Dropped Out
3562,HR,Hawaii,9,1,Dropped Out
3563,Web Dev,California,3,10,Completed
3564,Marketing,Washington,6,3,Completed
3565,HR,California,9,9,Completed
3566,Data Science,California,9,1,Completed
3567,Data Science,Nebraska,6,1,Dropped Out
3568,Design,New York,6,1,Dropped Out
3569,Marketing,Texas,3,7,Completed
3570,Design,New York,9,5,Dropped Out
3571,HR,Washington,3,6,Dropped Out
3572,Marketing,Nebraska,9,8,Completed
3573,Engineering,Hawaii,3,2,Completed
3574,Web Dev,California,3,2,Dropped Out
3575,Engineering,New Jersey,6,3,Dropped Out
3576,HR,Nebraska,3,3,Dropped Out
3577,Marketing,Michigan,3,3,Completed
3578,HR,Alaska,6,4,Dropped Out
3579,Web Dev,New York,6,3,Dropped Out
3580,Data Science,Nebraska,6,2,Completed
3581,Data Science,Michigan,3,9,Completed
3582,HR,Texas,6,6,Completed
3583,Design,Washington,3,3,Completed
3584,Marketing,Washington,3,9,Completed
3585,Marketing,California,6,4,Dropped Out
3586,Data Science,California,9,4,Dropped Out
3587,Engineering,Nebraska,3,8,Completed
3588,Web Dev,Nebraska,6,7,Completed
3589,Engineering,Hawaii,3,7,Completed
3590,Engineering,Alaska,3,10,Completed
3591,HR,Illinois,3,7,Dropped Out
3592,Data Science,Texas,9,10,Dropped Out
3593,Data Science,California,9,5,Dropped Out
3594,Data Science,Illinois,6,7,Completed
3595,HR,Illinois,6,4,Completed
3596,Design,Alaska,6,8,Completed
3597,Engineering,New Jersey,3,9,Completed
3598,HR,New Jersey,3,3,Completed
3599,Marketing,California,3,7,Completed
3600,Web Dev,Michigan,6,10,Dropped Out
3601,Design,Alaska,9,9,Dropped Out
3602,Marketing,Alaska,3,1,Completed
3603,Engineering,New York,3,2,Completed
3604,Data Science,Illinois,3,7,Completed
3605,Engineering,New York,9,2,Dropped Out
3606,HR,Illinois,3,7,Completed
3607,Web Dev,New Jersey,3,1,Dropped Out
3608,HR,California,6,3,Dropped Out
3609,Design,Texas,6,5,Completed
3610,Design,New Jersey,3,6,Completed
3611,Web Dev,Alaska,3,9,Completed
3612,Marketing,Texas,6,9,Dropped Out
3613,Marketing,Nebraska,3,3,Completed
3614,Design,Texas,9,8,Dropped Out
3615,Design,Texas,6,4,Dropped Out
3616,Data Science,New Jersey,3,7,Completed
3617,Marketing,Alaska,3,6,Dropped Out
3618,Web Dev,Texas,3,8,Completed
3619,Marketing,New Jersey,3,6,Completed
3620,Data Science,New Jersey,9,4,Completed
3621,HR,Texas,9,2,Dropped Out
3622,Design,Illinois,3,7,Dropped Out
3623,Design,Alaska,3,4,Dropped Out
3624,Data Science,Washington,3,9,Completed
3625,Web Dev,Texas,3,9,Completed
3626,Design,New York,6,7,Dropped Out
3627,Engineering,New York,3,5,Completed
3628,Design,Nebraska,9,3,Dropped Out
3629,Engineering,Alaska,3,3,Completed
3630,Data Science,New Jersey,6,9,Completed
3631,Data Science,Hawaii,9,9,Completed
3632,Design,California,3,4,Dropped Out
3633,Marketing,Michigan,3,1,Dropped Out
3634,Engineering,Hawaii,3,10,Completed
3635,Web Dev,Alaska,3,5,Completed
3636,Design,Alaska,9,8,Completed
3637,Web Dev,Texas,9,10,Completed
3638,Design,Texas,9,4,Dropped Out
3639,Marketing,Hawaii,9,10,Dropped Out
3640,Marketing,New Jersey,3,10,Completed
3641,Marketing,Nebraska,9,4,Dropped Out
3642,HR,Texas,9,9,Completed
3643,Marketing,Michigan,3,9,Completed
3644,Data Science,Michigan,3,7,Completed
3645,Data Science,Nebraska,6,10,Completed
3646,HR,Illinois,3,8,Completed
3647,Engineering,Illinois,3,4,Completed
3648,Web Dev,Alaska,9,8,Completed
3649,Design,Texas,9,6,Dropped Out
3650,Design,New York,3,3,Dropped Out
3651,HR,Hawaii,3,7,Completed
3652,Data Science,Washington,9,3,Dropped Out
3653,Design,Nebraska,6,7,Dropped Out
3654,Data Science,Alaska,3,5,Completed
3655,Engineering,New York,6,4,Dropped Out
3656,Web Dev,Texas,9,3,Dropped Out
3657,Engineering,New York,9,8,Dropped Out
3658,HR,New York,3,4,Dropped Out
3659,Marketing,Nebraska,3,8,Completed
3660,Marketing,Alaska,9,10,Dropped Out
3661,Marketing,New Jersey,3,3,Completed
3662,Engineering,Michigan,6,10,Completed
3663,Design,Hawaii,3,9,Dropped Out
3664,Web Dev,Alaska,3,6,Dropped Out
3665,Marketing,Washington,3,5,Dropped Out
3666,HR,New York,3,5,Completed
3667,HR,New Jersey,9,3,Dropped Out
3668,Marketing,Nebraska,3,2,Dropped Out
3669,Marketing,California,9,6,Completed
3670,Web Dev,Hawaii,9,1,Dropped Out
3671,Marketing,Hawaii,3,7,Completed
3672,Web Dev,Michigan,6,5,Completed
3673,HR,California,3,4,Completed
3674,Marketing,Texas,6,9,Completed
3675,Engineering,California,6,10,Completed
3676,Engineering,New York,3,1,Completed
3677,HR,New York,3,4,Dropped Out
3678,Web Dev,New York,6,3,Completed
